video_id,keyword,comment_id,author,text,likes,published_at,reply_to
sbQJzuIKbJs,Sahara conflict Morocco,Ugz_SLgtscw-GOqsSdd4AaABAg.AJ4jAAWTrV8ALv852jUT9p,@TheKaiserofeurope,​@YasserMaghribithat what israel said to Palestine,2,2025-08-17T07:13:00Z,Ugz_SLgtscw-GOqsSdd4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugz_SLgtscw-GOqsSdd4AaABAg.AJ4jAAWTrV8AM5Z7L4oFIB,@YasserMaghribi,"@TheKaiserofeurope Palestinians  officialy supports Moroccan sovereignty, the Arab League too, FYI 😉",0,2025-08-21T17:40:53Z,Ugz_SLgtscw-GOqsSdd4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg,@Rivan98,Moroco is an imperialist and colonialist country but nobody realize it,57,2025-05-28T05:24:33Z,
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMAJ4j764QOWe,@YasserMaghribi,"Spain just arrested a Sahrawi from the family of a very high-ranking Polisario official for terrorism, that&#39;s speaks volumes !",4,2025-06-07T20:23:33Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMAKzU2C62MTB,@TheKaiserofeurope,Free western Sahara they are experience ethnic cleansing,0,2025-07-25T03:10:25Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMALWFMhOI9Ng,@Andalusiano,it was togetter with mauritania part of the moroccan side of the mahrebi lands before french spanish colonisation even mauritania tried to claim western sahara... it was never an autonoom state but after colonisation the wester noble families wanted their own &quot;kingdom&quot; or democratic state cuz then they could also be rich and profit from the western berber tribes,5,2025-08-07T05:56:20Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMAOuFFIWQEwJ,@Geertwildersakaatrump,@Andalusianoweird can t find them existing before it,1,2025-10-30T12:30:31Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMAP8eYSgBgBD,@Alucard-j7l,Morocco* at least know how to spell the country you propagand against,1,2025-11-05T12:08:56Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMAPQ7YQZeiKy,@BrianCox-n1u,"Every arab Muslims country was taken by colonialism, genocide and slavery. EVERY one.....",2,2025-11-12T06:58:09Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMAPli_uYHS7o,@Unordinary-lg4yt,"Gets it all from colonizers in europe, just like Spain and the rest of them",0,2025-11-21T01:33:50Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugx7p_vBS0E1lF0OMtB4AaABAg.AIeNHoy2OmMAS2iHg0WDDj,@Brraww278,it exists way before any Countries close to it do your research,0,2026-01-16T18:20:20Z,Ugx7p_vBS0E1lF0OMtB4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg,@Sosanakinedits,Free Western Sahara 🇪🇭!!!,42,2025-05-24T13:53:52Z,
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIW0jJknHnB,@wijdax,"In your dream, the Western Sahara is Moroccan and it will remain Moroccan 💪🇲🇦🤜🇪🇭",6,2025-05-24T14:14:18Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIW6gKI8y7n,@Sosanakinedits,Yeah Morocco will probably continue to occupy 80% of their land you got that right but the sahwaris were there before the Spanish and Morocco,5,2025-05-24T15:06:19Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIW7QuK_ILk,@wijdax,"​@SosanakineditsI remind you that the Polisario is in Tindouf in Algeria, now Morocco occupies Western Sahara 100% and Morocco has air control in the buffer zone, Western Sahara is Moroccan and it will remain Moroccan💪🇲🇦👑",2,2025-05-24T15:12:49Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWKlcX0pPO,@Sosanakinedits,Can you give me proof cause mine says otherwise,0,2025-05-24T17:09:23Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWTZOnJOVL,@wijdax,In your dream,1,2025-05-24T18:26:13Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWasQ6XVdP,@Sosanakinedits,Bro I asked for simple proof so just give me your sources because I got mine that say that the SADR controlled 20% of their rightful territory you can’t just spread misinformation in the internet about serious things so just give me your sources where it says that the SADR is in Algeria’s Territory if the source that you give me is not trustworthy you might have to reconsider doing a research,2,2025-05-24T19:38:51Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWd3iltaO2,@wijdax,"​@SosanakineditsThis is false, the 20% Reston is managed by the UN and Morocco has air control over this area, the SADR is considered a terrorist organization that was created by Algerians and Mauritanians, the SADR has no territories and has no people, now Morocco is in its Sahara and it will remain until the end of time💪🇲🇦👑",1,2025-05-24T19:58:00Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWjoz67qrS,@Sosanakinedits,"This is not worth anymore of my time bro you are not even debating I I simply asked you to prove your information and all you say is Western Sahara is Morocco and I even have proof to my claim that 20% is administered by the SADR a.k.a. fronte Polisario and if your government can just continue to claim any other countries territory without even having any legal right to it why don’t we just say Morocco is France. Does that feel right to you ? No!!<br>If you just provide your point by giving your source but no all you do is yap. We Are not Making Any, Progress Soul, This Is  my final message to you.<br>Either you we can plausible continue this debate or maybe even started if you can just give me your source, but you just typing information and my source says otherwise so I will continue to claim my point. You can maybe change my opinion if you can prove your point that’s the whole point of a debate, but all you do is say your information without any proof and  <a href=""http://yap.so/"">yap.so</a> start being plausible and we can continue",3,2025-05-24T20:57:02Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWmUr08qzv,@wijdax,"​@SosanakineditsThis is false, the 20% Reston is managed by the UN and Morocco has air control over this area, the SADR is considered a terrorist organization that was created by Algerians and Mauritanians, the SADR has no territories and has no people, now Morocco is in its Sahara and it will remain until the end of time💪🇲🇦👑",1,2025-05-24T21:20:21Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWnn0-bQlF,@Sosanakinedits,"Yes, from now on you’re only trying to provoke me, but I will say it once again, one more time briefly summarized. Prove your points.”",0,2025-05-24T21:31:42Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWxZCabRTr,@wijdax,Free Kabylie !!!,0,2025-05-24T22:57:04Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIWxcJVaQ4m,@wijdax,Western sahara is moroccan and it Will remain Moroccan 💪🇲🇦👑,3,2025-05-24T22:57:38Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIY0LbV9hF2,@Sosanakinedits,I did some new research so it’s right that they have a part of the government in Tindouf but the other part is in Tifariti which is in West Sahara<br>Morocco is France 🇫🇷 🤜 Marokko 🇲🇦<br>🇫🇷👑,0,2025-05-25T08:49:24Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIY1zw8YT6e,@wijdax,​@SosanakineditsYou know that Algeria was created by France since 1962🇩🇿❤️🇨🇵😂,1,2025-05-25T09:03:47Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIY2M21lO5c,@wijdax,​@Sosanakinedits Western Sahara is Moroccan and it will remain Moroccan 💪🇲🇦👑,1,2025-05-25T09:06:56Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIY7pmnu3U6,@Sosanakinedits,Morocco is France and Spain 🇪🇸 🇫🇷🤜🇲🇦,0,2025-05-25T09:54:50Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIY8md-nDgB,@wijdax,"​@SosanakineditsNo,now Morocco is an independent and sovereign state, Western Sahara is Moroccan 💪🇲🇦👑",1,2025-05-25T10:03:08Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIY8tg1Ax0A,@wijdax,​@SosanakineditsAlgéria is france 🇫🇷🤜🇩🇿,1,2025-05-25T10:04:06Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIYIUCZHIQX,@Sosanakinedits,Morocco too,0,2025-05-25T11:27:52Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAIYOTaKHlNO,@wijdax,​@SosanakineditsNo,0,2025-05-25T12:20:13Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALUEQU3P_yR,@Flattithefish,Fax,0,2025-08-06T11:09:37Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALez6tKIGAf,@7296ugdkgh,"No,only for 80%😊​@wijdax",0,2025-08-11T00:38:01Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALezA8jhFKz,@7296ugdkgh,​@wijdaxwestern sahara is Spain?,0,2025-08-11T00:38:28Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALf-S58jTxz,@7296ugdkgh,"No,un doesn&#39;t ,it just for keeping peace ,and Sahrawi Arab Democratic Republic has 200000 people and 20% of western land​ and only us and morocco recognize it&#39;s a terrorist and they want to justify their recognize and war and it.has no evidence shows and you can call everyone as a terrorist .About the airspace, Isreal also controls palestine airspace,but it can&#39;t show it&#39;s a part of them and Isreal just irregal occupys@wijdax",0,2025-08-11T00:49:39Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALf-aKk2ua3,@7296ugdkgh,​@Sosanakineditsyou know talking with idiots leads to heart diseases ?,0,2025-08-11T00:50:55Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALf-fgtZJDe,@7296ugdkgh,​@wijdaxyou know you replying your attitude but not evidence ?,0,2025-08-11T00:51:39Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALf-mbwSyiU,@7296ugdkgh,​@wijdaxyour speech only leads to bad imagine of people on your country and yourself,1,2025-08-11T00:52:36Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALf0RzzCg94,@7296ugdkgh,"​@wijdax:free western sahara in your dream!<br>Others:how about kabylie ?<br>:free kabylie<br>Why you have different attitude?<br>:Because I can&#39;t calmly understand others saying and I have no evidence ,so I need to say nonsense speech to atteck him and let him angry although he may not from Algeria or focus on western sahra",0,2025-08-11T00:58:23Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALf0sBaEHTi,@7296ugdkgh,"​@wijdaxAlgeria, as a modern nation-state, was **not created by France**, but its current borders, administrative systems, and aspects of its political identity were heavily shaped by **French colonial rule (1830–1962)**. Here’s a breakdown:  <br><br>### <b>*1. Pre-Colonial Algeria*</b>  <br>- Before French colonization, Algeria was part of various North African empires (Numidians, Romans, Ottomans).  <br>- From 1516–1830, it was an <b>*Ottoman regency*</b> (autonomous province) with local rulers (*deys*).  <br><br>### <b>*2. French Colonization (1830–1962)*</b>  <br>- France invaded Algiers in **1830**, gradually conquering the territory.  <br>- By 1848, Algeria was declared <b>*French soil*</b> (not a colony but an integral part of France).  <br>- France imposed its administrative, educational, and economic systems, **dismantling traditional Algerian structures**.  <br><br>### <b>*3. Impact on Modern Algeria*</b>  <br>- <b>*Borders**: France defined Algeria’s modern borders, including the disputed **southern territories*</b> (later used for nuclear tests).  <br>- **Language &amp; Culture**: French became dominant; Arabic/Berber identity was suppressed.  <br>- **Political System**: Post-independence Algeria inherited France’s **centralized governance model**.  <br><br>### <b>*4. Independence (1962)*</b>  <br>- After a brutal <b>*8-year war*</b> (1954–1962), Algeria gained independence via the **Évian Accords**.  <br>- The **FLN (National Liberation Front)**, which led the revolution, established a socialist republic, **rejecting France’s legacy but retaining its administrative framework**.  <br><br>### <b>*5. Did France &quot;Create&quot; Algeria?*</b>  <br>- **No**: Algeria existed as a distinct region before France.  <br>- <b>*But**: Modern Algeria’s **state institutions, borders, and even some political elites*</b> (like the FLN) emerged in reaction to French rule.  <br><br>### <b>*Key Controversies*</b>  <br>- **Pieds-Noirs**: Over 1 million European settlers fled Algeria in 1962, leaving economic scars.  <br>- **Harkis**: Algerian collaborators with France were massacred post-independence.  <br>- **Neo-Colonialism**: France retained influence (oil/gas interests, military ties) until the 2020s.  <br><br>### <b>*Conclusion*</b>  <br>France didn’t &quot;create&quot; Algeria but **reshaped it violently**, leaving a legacy that still affects Algeria’s politics, language, and relations with Morocco (e.g., Western Sahara conflict).",0,2025-08-11T01:02:06Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAALf1LA1Sj-T,@7296ugdkgh,"​@wijdax and Algeria even fought a war with France for 8 years <br>The <b>*Algerian War of Independence (1954–1962)*</b> was not just important—it was a **watershed moment in modern history**, reshaping global politics, ending empires, and igniting debates about freedom, violence, and justice that still rage today. Here’s why it matters:<br><br>---<br><br>### <b>*1. It Destroyed France’s Illusion of Imperial Power*</b>  <br>- France had considered Algeria <b>*part of its homeland*</b> (unlike other colonies), making the war a <b>*civil war*</b> as much as a colonial conflict.  <br>- The conflict exposed France’s **systematic use of torture**, mass internment camps, and collective punishment, shocking the world and fracturing French society.  <br>- It led to the <b>*collapse of the French Fourth Republic*</b> (1958) and brought **de Gaulle to power**, who eventually accepted Algerian independence despite fierce opposition (including assassination attempts by far-right militias).  <br><br>---<br><br>### <b>*2. It Redefined What &quot;Decolonization&quot; Could Look Like*</b>  <br>- Unlike peaceful transitions in British Africa, Algeria’s war proved that **violence was often the price of freedom**—inspiring armed struggles from **Palestine to South Africa**.  <br>- The FLN’s tactics (urban guerrilla warfare, international diplomacy) became a **playbook for liberation movements**.  <br>- It forced the UN to confront colonialism head-on, making Algeria a **symbol of the Global South’s rise**.  <br><br>---<br><br>### <b>*3. It Created Modern Algeria—For Better or Worse*</b>  <br>- The war <b>*killed 300,000–1 million Algerians*</b> (6–20% of the population) and left deep scars.  <br>- The FLN’s victory established a <b>*one-party socialist state*</b> that still dominates Algeria today, stifling dissent under the banner of &quot;revolutionary legitimacy.&quot;  <br>- **Post-war Algeria became a Cold War battleground**, aligning with the USSR and hosting revolutionaries like Che Guevara.  <br><br>---<br><br>### <b>*4. It Haunts France to This Day*</b>  <br>- The war split France: **Leftists supported Algerian independence**, while far-right militants (OAS) bombed Paris to stop it.  <br>- Over <b>*1 million French settlers (Pieds-Noirs)*</b> fled to France, forming a **vocal anti-Algerian lobby**.  <br>- France only admitted it was a &quot;war&quot; (not a &quot;police operation&quot;) in **1999**—and still refuses to fully apologize for torture or massacres.  <br><br>---<br><br>### <b>*5. It Shapes the Maghreb’s Geopolitics*</b>  <br>- Algeria’s support for the <b>*Polisario Front*</b> in Western Sahara is rooted in its own anti-colonial struggle—a direct challenge to Morocco.  <br>- The war poisoned <b>*Franco-Algerian relations*</b> for decades (e.g., visa disputes, gas deals, memory wars).  <br><br>---<br><br>### <b>*Why It Still Matters*</b>  <br>- **Colonial Apologies**: Macron has taken steps (admitting torture, opening archives), but Algeria demands reparations.  <br>- **Immigrant Identity**: France’s Algerian diaspora (the largest in Europe) grapples with **generational trauma**.  <br>- **Authoritarianism**: Algeria’s regime still uses the war to **silence critics**, claiming dissent &quot;betrays the martyrs.&quot;  <br><br>---<br><br>### <b>*Final Thought*</b>  <br>This wasn’t just a war—it was a **reckoning**. It proved empires could bleed to death, that liberation could come at a moral cost, and that the wounds of history never fully heal.",0,2025-08-11T01:06:11Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugzm7UsMj2g-A7nmBEZ4AaABAg.AIVzOg71nIAAOxlT3qMGFP,@I.Freaking.Love.The_Moon,Guys we have bad news for you,0,2025-10-31T21:18:28Z,Ugzm7UsMj2g-A7nmBEZ4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,UgyFy6tb2RAbKo6WN794AaABAg,@itzrealbon,ITS MOROCCO FOREVER,10,2025-03-31T20:06:53Z,
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg,@DR_ndo,Western Sahara is not Morroco 🇪🇭,22,2025-03-23T15:04:43Z,
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0U2I3GBU8,@wijdax,Western sahara is morocco 🇲🇦,4,2025-03-23T15:11:57Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0UN2NEXMo,@DR_ndo,@wijdax  No 🇪🇭,6,2025-03-23T15:14:47Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0Uy0iyICh,@wijdax,"​@DR_ndoAre you sure?😂, so explain to me why in the Western Sahara there are Moroccans and Moroccan flags 🇲🇦?😂😏",1,2025-03-23T15:19:58Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0WKblxdC7,@DR_ndo,"@ For the same reason Jerusalen is full of Israel flags, a ss hole",0,2025-03-23T15:31:55Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0bLZTKt88,@DR_ndo,"@ For the same reason that Jerusalen is full of Israel flags, how it is call? Oh yes, ilegaly ocuppation",0,2025-03-23T16:24:29Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0bg-_Y_7y,@DR_ndo,"@ For the same reason that Jerusalen is full of Israel flags, how it is call? Oh yes, ilegaly ocupation.",0,2025-03-23T16:27:24Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0gGIInG6f,@wijdax,"@DR_ndo It&#39;s not illegal because it was Spain who gave this territory to Morocco. Throughout history, Western Sahara has never been a country because it is a territory that historically belongs to Morocco. Morocco already occupied Western Sahara before colonization. So stop comparing Morocco to Israel because you insult Morocco which is in reality a Muslim country",2,2025-03-23T17:07:27Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0luce_fso,@DR_ndo,"@wijdax False, Western Sahara was never moroccan before the colonization. The tribes who lived there had nothing to with the sultan of morocco. That was something prooved by the ICJ &quot;no tie of [moroccan] territorial sovereignty&quot; over Western Sahara",1,2025-03-23T17:56:47Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0lviesTRW,@DR_ndo,"@wijdax False, Western Sahara was never moroccan before the colonization. The tribes who lived there had nothing to with the sultan of morocco. That was something prooved by the ICJ &quot;no tie of [moroccan] territorial sovereignty&quot; over Western Sahara",2,2025-03-23T17:56:56Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0mxcfvWlP,@wijdax,"@DR_ndo If this is true, go look at the history of Morocco and you will find that the Western Sahara was Moroccan before colonization.",1,2025-03-23T18:05:56Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAG0n1_F7Fo-,@wijdax,"@DR_ndo If this is true, go look at the history of Morocco and you will find that the Western Sahara was Moroccan before colonization.",1,2025-03-23T18:06:37Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAGLbBLyJ39R,@itzrealbon,ITS MOROCCO FREE KABYLE ALGERIA IS MOROCCO,1,2025-03-31T20:07:08Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAGLbTi5U7ny,@DR_ndo,@itzrealbon Free Western Sahara free Rif,2,2025-03-31T20:09:39Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAGNbkSJ_j6y,@itzrealbon,@DR_ndo free kabylie free algeria from the world map you are moroccan forever habibi,1,2025-04-01T14:50:33Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAIOqzawR1xV,@yyyyyy-ro8ni,@wijdaxwestern sahara is for its true people 🇪🇭 not some french western dummies like u,0,2025-05-21T19:25:43Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hAKzU6m73WRK,@TheKaiserofeurope,Morroco is worse than israel by far,1,2025-07-25T03:11:03Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hALCNCAh4ZqL,@MohamedHajji-u6c,ههههههههه حنا عايشين فيها وتوما حلمو بيها 😂😂😂😂😂,0,2025-07-30T12:39:59Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hALf1bRuJ6zo,@7296ugdkgh,​@wijdaxexplain why there is France falg before 1956 in Morocco,0,2025-08-11T01:08:33Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hALf1kvb_3ll,@7296ugdkgh,"​@wijdaxSpain has no rights to do this ,it is self determination of western sahara people,like France can&#39;t give morocco to other countries before 1956",0,2025-08-11T01:09:50Z,Ugyj0RRldDFJfVxpVyl4AaABAg
sbQJzuIKbJs,Sahara conflict Morocco,Ugyj0RRldDFJfVxpVyl4AaABAg.AG0TDIEt8-hALf20Q7JSd7,@7296ugdkgh,"​@wijdaxpalestine never is a countries before 1947 ,can I say it is not a country now?",0,2025-08-11T01:12:06Z,Ugyj0RRldDFJfVxpVyl4AaABAg
