video_id,keyword,comment_id,author,text,likes,published_at,reply_to,clean_text
dgVZaAXNr0g,Sahara conflict Morocco,UgwYMWmThflnfEL-F3x4AaABAg,@asss-u9r,Morocco,0,2025-11-01T10:43:22Z,,morocco
dgVZaAXNr0g,Sahara conflict Morocco,UgwlTpkj1YxgefWyQYV4AaABAg,@swordofallah5431,Vitcory???,0,2025-11-01T04:08:07Z,,vitcory
dgVZaAXNr0g,Sahara conflict Morocco,UgwlTpkj1YxgefWyQYV4AaABAg.AOyVLM7O7FNAOz48KUeZev,@StefanStefan-l7l,Yes what wil you do about it😂😂,16,2025-11-01T09:29:39Z,UgwlTpkj1YxgefWyQYV4AaABAg,yes what wil you do about it
dgVZaAXNr0g,Sahara conflict Morocco,UgwlTpkj1YxgefWyQYV4AaABAg.AOyVLM7O7FNAQ3jNTtESRm,@ahmedCHAKROUN-j5l,@StefanStefan-l7l    yes yes big victory,0,2025-11-28T10:46:19Z,UgwlTpkj1YxgefWyQYV4AaABAg,stefanstefanll yes yes big victory
P1b1XV60s5A,Sahara conflict Morocco,Ugzag9DDf_R7GFTWZ2x4AaABAg,@feust9247,Échec et mat en 4 coups...,3,2025-11-03T09:29:22Z,,chec et mat en coups
P1b1XV60s5A,Sahara conflict Morocco,UgwvjiqDSQXRxbzAgMF4AaABAg,@harrydestaffano565,"Stupidity at the UN once again.  There is real genocide, famine and atrocities in Sudan now.  The UN is guilty, Shut it down!",0,2025-11-02T21:44:51Z,,stupidity at the un once again there is real genocide famine and atrocities in sudan now the un is guilty shut it down
P1b1XV60s5A,Sahara conflict Morocco,UgwebztLEIDBCYxh6994AaABAg,@trueme8442,"The average Moroccan speaks at least 3 languages if not 4. 5, 6, 7...... we are a peaceful nation and we intend to remain peaceful...... to our neighbour Algeria,  you know we do not harbour any bad feelings.... we are one and our kids as yours carry the same blood .... let us change the face of NORTH AFRICA PLEASE....",0,2025-11-02T16:58:05Z,,the average moroccan speaks at least languages if not we are a peaceful nation and we intend to remain peaceful to our neighbour algeria you know we do not harbour any bad feelings we are one and our kids as yours carry the same blood let us change the face of north africa please
P1b1XV60s5A,Sahara conflict Morocco,UgwebztLEIDBCYxh6994AaABAg.AP1SFgDXOGjAP2vgCYNFXU,@rox282,Peaceful nation that is stealing sahrawi land,0,2025-11-03T06:43:14Z,UgwebztLEIDBCYxh6994AaABAg,peaceful nation that is stealing sahrawi land
P1b1XV60s5A,Sahara conflict Morocco,UgwebztLEIDBCYxh6994AaABAg.AP1SFgDXOGjAP7AaYIuLBo,@trueme8442,​@rox282 read history before you comment please.... i am too busy to answer idiots,0,2025-11-04T22:19:13Z,UgwebztLEIDBCYxh6994AaABAg,rox read history before you comment please i am too busy to answer idiots
P1b1XV60s5A,Sahara conflict Morocco,UgwebztLEIDBCYxh6994AaABAg.AP1SFgDXOGjAP8gzIb6Gbb,@rox282,​@trueme8442your fake history doesn&#39;t exist,0,2025-11-05T12:30:12Z,UgwebztLEIDBCYxh6994AaABAg,truemeyour fake history doesnt exist
P1b1XV60s5A,Sahara conflict Morocco,Ugx0xeWTK2ELCsb36cV4AaABAg,@trueme8442,"We are a cosmopolitan nation, we love and welcome foreigners. ... give us back what you took from us and we will show you the true face of hospitality ❤",0,2025-11-02T16:54:32Z,,we are a cosmopolitan nation we love and welcome foreigners give us back what you took from us and we will show you the true face of hospitality
P1b1XV60s5A,Sahara conflict Morocco,UgzIb-MvbZcyHWsEFU94AaABAg,@trueme8442,Seuta and Melila next inshaallah ❤,3,2025-11-02T16:52:32Z,,seuta and melila next inshaallah
P1b1XV60s5A,Sahara conflict Morocco,Ugy6rc_272LPgePMRER4AaABAg,@trueme8442,"We are finally united! And we will work together building a new era...... no more refugee camps, no more separation! One Morocco .... solidarity and prosperity inshaallah ❤ VIVE LE MAROC ❤",7,2025-11-02T16:51:39Z,,we are finally united and we will work together building a new era no more refugee camps no more separation one morocco solidarity and prosperity inshaallah vive le maroc
P1b1XV60s5A,Sahara conflict Morocco,UgyfbOq5ssj95ZX_iXd4AaABAg,@HelloCurve111,None of this would've been possible without Israel & the Israeli lobby in the U.S.,0,2025-11-02T13:44:35Z,,none of this wouldve been possible without israel the israeli lobby in the us
P1b1XV60s5A,Sahara conflict Morocco,UgzEIZ1ZeVbnx-LJrCl4AaABAg,@LIVESTREAM-e3o,"The Polisario leaders receive their salaries from the Algerian people's treasury and are indifferent to a final solution. 
The Sahara will forever remain under Moroccan sovereignty.",11,2025-11-01T15:01:45Z,,the polisario leaders receive their salaries from the algerian peoples treasury and are indifferent to a final solution the sahara will forever remain under moroccan sovereignty
P1b1XV60s5A,Sahara conflict Morocco,UgwrIK16q36-raJQNgV4AaABAg,@chadllhatim3569,Thank you usa France Espagne Afriqua and more country ...👍👍❤ ...................Algeria 👎,5,2025-11-01T13:55:43Z,,thank you usa france espagne afriqua and more country algeria
P1b1XV60s5A,Sahara conflict Morocco,Ugz8OjjSkVeynmeeltF4AaABAg,@chadllhatim3569,Good job morroco ❤,13,2025-11-01T13:53:30Z,,good job morroco
P1b1XV60s5A,Sahara conflict Morocco,Ugx68jotBKn25OtrvsZ4AaABAg,@nawfalism,"The Algerian official criticizes colonial domination, yet he does so in French- the very language imposed by colonizers.",20,2025-11-01T12:42:48Z,,the algerian official criticizes colonial domination yet he does so in french the very language imposed by colonizers
P1b1XV60s5A,Sahara conflict Morocco,Ugx68jotBKn25OtrvsZ4AaABAg.AOzQF0UaAmsAP0gnm_YuVK,@dsa_made_easy,On point,0,2025-11-02T09:54:43Z,Ugx68jotBKn25OtrvsZ4AaABAg,on point
P1b1XV60s5A,Sahara conflict Morocco,Ugx68jotBKn25OtrvsZ4AaABAg.AOzQF0UaAmsASAvp-cePgq,@Sohaib92,"While still controlling territories that belonged to Tunisia, Mali, and Niger",0,2026-01-19T22:52:32Z,Ugx68jotBKn25OtrvsZ4AaABAg,while still controlling territories that belonged to tunisia mali and niger
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg,@MrDinars2004,"Morocco is rewarded for helping Israel all since 1950. Free Palestine, Free Western Sahara, and Free the world.",5,2025-11-01T12:37:43Z,,morocco is rewarded for helping israel all since free palestine free western sahara and free the world
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAOzSGdCt_YS,@airdreamgalaxy3554,West Algeria belongs to Morocco,9,2025-11-01T13:00:30Z,UgwiNFiGr3rEMLeWPtB4AaABAg,west algeria belongs to morocco
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAOzUJrLtUvW,@MrDinars2004,"​@airdreamgalaxy3554I am a Berber who lives in Tangier and knocks the whole of North Africa was Berber and there was no Morocco or Algeria. Do your homework, brother. And Morocco is Israel, right? Or did you want to deny that?",0,2025-11-01T13:18:25Z,UgwiNFiGr3rEMLeWPtB4AaABAg,airdreamgalaxyi am a berber who lives in tangier and knocks the whole of north africa was berber and there was no morocco or algeria do your homework brother and morocco is israel right or did you want to deny that
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP3zra4bMzb,@IsmailEldarabi,​@MrDinars2004you cannot be fr 🫩✌️,0,2025-11-03T16:38:58Z,UgwiNFiGr3rEMLeWPtB4AaABAg,mrdinarsyou cannot be fr
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP466BdgVcs,@TheLordHyperSonic,Free yourself,0,2025-11-03T17:42:16Z,UgwiNFiGr3rEMLeWPtB4AaABAg,free yourself
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP5xhc8ofrt,@airdreamgalaxy3554,"@MrDinars2004 I agree, I am also Berber.",0,2025-11-04T10:58:37Z,UgwiNFiGr3rEMLeWPtB4AaABAg,mrdinars i agree i am also berber
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP5yf7IwUiR,@MrDinars2004,"​@TheLordHyperSonicI am free, alhamdulillah. Berber means freedom, and I wish you and the rest the same freedom that I have. Freedom for Morocco, free from the dictators in Rabat.",0,2025-11-04T11:07:01Z,UgwiNFiGr3rEMLeWPtB4AaABAg,thelordhypersonici am free alhamdulillah berber means freedom and i wish you and the rest the same freedom that i have freedom for morocco free from the dictators in rabat
P1b1XV60s5A,Sahara conflict Morocco,UgwiNFiGr3rEMLeWPtB4AaABAg.AOzPerFo0tRAP6nsG3JMRc,@TheLordHyperSonic,"⁠@MrDinars2004alhamdolilah?<br>And you support a separatist group?<br>Are you ill or what? <br>If you are, please consider going to a doctor.",0,2025-11-04T18:51:56Z,UgwiNFiGr3rEMLeWPtB4AaABAg,mrdinarsalhamdolilahbrand you support a separatist groupbrare you ill or what brif you are please consider going to a doctor
P1b1XV60s5A,Sahara conflict Morocco,UgzjJpZeojdQsCAgTq94AaABAg,@AllalBenAdam-v8k,Next Eastern Sahara and Next the Unification of the Amazigh Atlas Mountains Land all the way to Egypt Border and the Unification of AL-MAGHREB in it entirety and Next the Unification of the Fatimid Empire.,7,2025-11-01T07:52:46Z,,next eastern sahara and next the unification of the amazigh atlas mountains land all the way to egypt border and the unification of almaghreb in it entirety and next the unification of the fatimid empire
P1b1XV60s5A,Sahara conflict Morocco,UgzjJpZeojdQsCAgTq94AaABAg.AOyu2lCV8F4AP16B-wwvpO,@HelloCurve111,Don&#39;t forget your psychological medicine today,0,2025-11-02T13:45:12Z,UgzjJpZeojdQsCAgTq94AaABAg,dont forget your psychological medicine today
P1b1XV60s5A,Sahara conflict Morocco,UgzjJpZeojdQsCAgTq94AaABAg.AOyu2lCV8F4AP1psmjVgGj,@AllalBenAdam-v8k,"@HelloCurve111 Has anyone thought you about History repeats itself? Your stupid sarcastic comment is kind of cool, and by  the way do you know the Moroccan saying of &quot;MSHI-T-KHRA&quot;? &quot;WA-MSHI-T-KHRA-3LA-RASIK-A-KHOROTO&quot;",0,2025-11-02T20:33:16Z,UgzjJpZeojdQsCAgTq94AaABAg,hellocurve has anyone thought you about history repeats itself your stupid sarcastic comment is kind of cool and by the way do you know the moroccan saying of quotmshitkhraquot quotwamshitkhralarasikakhorotoquot
zOFT8ku9Tb0,Sahara conflict Morocco,UgwmwwU6Bk3MzbEA4vd4AaABAg,@agholidazogagh4166,The dress in the picture does not represent Morocco or Algeria. It is an Eastern dress.,0,2025-06-05T14:31:22Z,,the dress in the picture does not represent morocco or algeria it is an eastern dress
zOFT8ku9Tb0,Sahara conflict Morocco,UgxTobxr7NBhJjZObv14AaABAg,@DR_ndo,"Polisario is not Algeria

Western Sahara was never Moroccan",0,2025-04-17T07:13:25Z,,polisario is not algeria western sahara was never moroccan
4x2i2fo8mMA,Sahara conflict Morocco,UgzDJeWEpKmPF4NePJ94AaABAg,@14NINASKY,VIVE LE ROYAUME DU MAROC 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦 LE SAHARA EST MAROCAIN 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,1,2025-11-01T09:04:22Z,,vive le royaume du maroc le sahara est marocain
4x2i2fo8mMA,Sahara conflict Morocco,UgxHnQ9SQ-n5od2LF5p4AaABAg,@14NINASKY,IT' s a Moroccan Land,0,2025-11-01T09:03:45Z,,it s a moroccan land
4x2i2fo8mMA,Sahara conflict Morocco,UgxDAWEKBTKLX8i9FQB4AaABAg,@mohammedkombo4591,"Let them have their freedom to choose who they want to be,give Western Sahara its independence",0,2025-11-01T02:18:01Z,,let them have their freedom to choose who they want to begive western sahara its independence
4x2i2fo8mMA,Sahara conflict Morocco,UgxDAWEKBTKLX8i9FQB4AaABAg.AOyIjzLGe8eAOzIYoYS3m_,@sowelyass,"The information you mentioned is not accurate. Western Sahara is historically and legally part of Morocco, and the only realistic and fair solution is Moroccan autonomy under its sovereignty — a proposal that has strong international support, including from Saudi Arabia.",0,2025-11-01T11:35:36Z,UgxDAWEKBTKLX8i9FQB4AaABAg,the information you mentioned is not accurate western sahara is historically and legally part of morocco and the only realistic and fair solution is moroccan autonomy under its sovereignty a proposal that has strong international support including from saudi arabia
4x2i2fo8mMA,Sahara conflict Morocco,UgxDAWEKBTKLX8i9FQB4AaABAg.AOyIjzLGe8eAOzJoEMpH-d,@AhmedBenchawi-mor,​@sowelyassطبعاً الاخوة في دول التعاون الخليجي كلهم مع دعم وحدة التراب الوطني المغربي وفي مقدمتهم المملكة العربية السعودية والإمارات العربية المتحدة و البحرين,1,2025-11-01T11:46:34Z,UgxDAWEKBTKLX8i9FQB4AaABAg,sowelyass
4x2i2fo8mMA,Sahara conflict Morocco,UgzE_WLCn5EEADfcrlx4AaABAg,@andrela2361,Always Morocco 🇲🇦🇲🇦🇲🇦,2,2025-11-01T00:35:39Z,,always morocco
4x2i2fo8mMA,Sahara conflict Morocco,UgxIjM8j9tCWs_ya-f94AaABAg,@sowelyass,free morocam sahara from saudia arabia,0,2025-10-31T21:27:42Z,,free morocam sahara from saudia arabia
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg,@CogitoEdu,"Get Nebula using my link for 40% off an annual subscription: https://go.nebula.tv/cogito
Watch Mad Kings by RealLifeLore here: https://go.nebula.tv/madkings?ref=cogito
Share nebula with your friends: https://gift.nebula.tv/cogito
Get Nebula forever with just 1 payment: https://go.nebula.tv/lifetime?ref=cogito",118,2025-10-03T13:14:39Z,,get nebula using my link for off an annual subscription watch mad kings by reallifelore here share nebula with your friends get nebula forever with just payment
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANpEkVCZRXS,@jeyaramsathees6128,I hope u aren&#39;t shadow banned cos of these truth,12,2025-10-03T17:18:34Z,UgyMoRo9SbESpqGs3UR4AaABAg,i hope u arent shadow banned cos of these truth
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANq1CC20dGe,@bobmorane9200,"Great work, impressed by the document and the citations!",8,2025-10-04T00:39:24Z,UgyMoRo9SbESpqGs3UR4AaABAg,great work impressed by the document and the citations
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANq5dA-4aan,@TheAlfatipo,A video that tells only one side of the story always gives misinformations and false claims. Anyone can go and see for himself moroccan western sahara and see how it became and how the people are treated there,16,2025-10-04T01:18:10Z,UgyMoRo9SbESpqGs3UR4AaABAg,a video that tells only one side of the story always gives misinformations and false claims anyone can go and see for himself moroccan western sahara and see how it became and how the people are treated there
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANqkh7NFRp2,@CogitoEdu,​@IDKmybrain420because it&#39;s a UN map and they consider the us and Canada self governed,6,2025-10-04T07:25:43Z,UgyMoRo9SbESpqGs3UR4AaABAg,idkmybrainbecause its a un map and they consider the us and canada self governed
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANtJgaFIEJ_,@CogitoEdu,@user-6vtb2n Israel isn&#39;t in Africa,3,2025-10-05T07:18:42Z,UgyMoRo9SbESpqGs3UR4AaABAg,uservtbn israel isnt in africa
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANu2dvuZImo,@Maesiz,"​@CogitoEdu Hey Cognito, I have something that I REALLY wanted to a share it with you(I&#39;m very open to discussions so you can tell me your opinion without a problem):<br><br>So yes I&#39;m moroccan but the video is well edited and explained, and I like that style, and pretty much everything you said in the video is true and accurate, and I do agree to some level, but keep in mind that citizens≠government, for example, just because Morocco supports Israel doesn&#39;t mean we support Israel as well, so just keep in mind that morocco isn&#39;t evil as a whole 👍<br><br>What I really want to ask for, do you think Western Sahara needs to be fully independent, or Fully Moroccan, or given HUGE autonomy within morocco? These are the 3 options that exist for this conflict!<br><br>What do you think? Would the sahrawis be happy enough with big autonomy where they can manage their own educational, healthcare, and budget systems with equal rights and the regonition of Hassaniya arabic, or is independence the only way?<br><br>I&#39;m looking forward to hear your answer 🤔, and also when you give the answer, please give me the reason or pusher behind it 👍",2,2025-10-05T14:09:01Z,UgyMoRo9SbESpqGs3UR4AaABAg,cogitoedu hey cognito i have something that i really wanted to a share it with youim very open to discussions so you can tell me your opinion without a problembrbrso yes im moroccan but the video is well edited and explained and i like that style and pretty much everything you said in the video is true and accurate and i do agree to some level but keep in mind that citizensgovernment for example just because morocco supports israel doesnt mean we support israel as well so just keep in mind that morocco isnt evil as a whole brbrwhat i really want to ask for do you think western sahara needs to be fully independent or fully moroccan or given huge autonomy within morocco these are the options that exist for this conflictbrbrwhat do you think would the sahrawis be happy enough with big autonomy where they can manage their own educational healthcare and budget systems with equal rights and the regonition of hassaniya arabic or is independence the only waybrbrim looking forward to hear your answer and also when you give the answer please give me the reason or pusher behind it
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANu6ZjrfFb4,@CogitoEdu,"​@MaesizI don&#39;t think Moroccans are their government nor do I think they are evil. I have travelled to Morocco and loved it. The video is about the Sahrawi not about the character of Moroccans.<br><br>I think what happens should be up to the Sahrawi, not me, not some corrupt Moroccan king or his military. It should be decided by a fair vote.",10,2025-10-05T14:43:16Z,UgyMoRo9SbESpqGs3UR4AaABAg,maesizi dont think moroccans are their government nor do i think they are evil i have travelled to morocco and loved it the video is about the sahrawi not about the character of moroccansbrbri think what happens should be up to the sahrawi not me not some corrupt moroccan king or his military it should be decided by a fair vote
-T2ha4a_AuE,Sahara conflict Morocco,UgyMoRo9SbESpqGs3UR4AaABAg.ANonpzINkCnANu7gQBQGDh,@Maesiz,"​@CogitoEdu Yes they did a fair vote but the vote was... well let&#39;s just say &quot;Unorganized&quot;.<br>Like really? Who should vote?<br>Is it everyone in the region? If yes then what about the moroccan settlers? What about the Sahrawis who were just born somewhere else, what about the moroccan born there? Which generation counts? It becomes messy!<br>Hence why it is obscenely difficult to do it, had the vote succeded, the conflict would have ended years ago!<br>But thanks for having a positive view on Morocco 🇲🇦 and it&#39;s people, you&#39;re welcome 🫡",2,2025-10-05T14:53:03Z,UgyMoRo9SbESpqGs3UR4AaABAg,cogitoedu yes they did a fair vote but the vote was well lets just say quotunorganizedquotbrlike really who should votebris it everyone in the region if yes then what about the moroccan settlers what about the sahrawis who were just born somewhere else what about the moroccan born there which generation counts it becomes messybrhence why it is obscenely difficult to do it had the vote succeded the conflict would have ended years agobrbut thanks for having a positive view on morocco and its people youre welcome
-T2ha4a_AuE,Sahara conflict Morocco,UgxXvuBgq7m4Ru4Htdh4AaABAg,@Leslie-t3e,The EUROPEANS STEALING FROM AFRICA,0,2026-01-16T12:32:55Z,,the europeans stealing from africa
-T2ha4a_AuE,Sahara conflict Morocco,UgzFZE86pokoto_DS-F4AaABAg,@alvarodobban6130,Can assure you that not a single person in Spain knows about this,0,2026-01-14T21:03:20Z,,can assure you that not a single person in spain knows about this
-T2ha4a_AuE,Sahara conflict Morocco,UgzFZE86pokoto_DS-F4AaABAg.ARyrLkz-a8JARzzA8zD3Cr,@CogitoEdu,there was literally just a protest in the centre of Madrid about it,1,2026-01-15T07:30:53Z,UgzFZE86pokoto_DS-F4AaABAg,there was literally just a protest in the centre of madrid about it
-T2ha4a_AuE,Sahara conflict Morocco,UgyGKwtp3NOntQMvw6l4AaABAg,@Penelope-Poopinharder,When I watch videos about places like this it reminds me of why I hate my own government.,0,2026-01-14T18:43:01Z,,when i watch videos about places like this it reminds me of why i hate my own government
-T2ha4a_AuE,Sahara conflict Morocco,UgzmUIpU-vK8gR_LOWF4AaABAg,@ItsYourSB,"Thanks! Hi. I am an undergrad student from India. I am researching about Western Sahara and its regional geopolitics. As this is my one of the favourite research topics, this video helped me a lot to understand the history and background of Western Sahara. So thanks buddy for this nice informative video. 😊",0,2026-01-12T11:07:40Z,,thanks hi i am an undergrad student from india i am researching about western sahara and its regional geopolitics as this is my one of the favourite research topics this video helped me a lot to understand the history and background of western sahara so thanks buddy for this nice informative video
-T2ha4a_AuE,Sahara conflict Morocco,UgzmUIpU-vK8gR_LOWF4AaABAg.ARsdaJ4dWA-ARtBGI90Dgz,@CogitoEdu,Thanks! Best of luck with your research,1,2026-01-12T16:10:38Z,UgzmUIpU-vK8gR_LOWF4AaABAg,thanks best of luck with your research
-T2ha4a_AuE,Sahara conflict Morocco,Ugwydf3lBJgfPIgBZlN4AaABAg,@SeguinSometimes,32:22 the west is occupied by zionist interests. Jfk as an example of what happens when you challenge the Pax Judica.,0,2026-01-11T13:50:39Z,,the west is occupied by zionist interests jfk as an example of what happens when you challenge the pax judica
-T2ha4a_AuE,Sahara conflict Morocco,UgxeuLyg76BITD8t3dF4AaABAg,@SeguinSometimes,"We need an entirely new international body, that recognizes every member as an equal, no veto powers, complete reform of their policies so there is an actual representation of the oppressed. The UN is a colonial remnant for the powers at be to keep the power.",0,2026-01-11T13:43:07Z,,we need an entirely new international body that recognizes every member as an equal no veto powers complete reform of their policies so there is an actual representation of the oppressed the un is a colonial remnant for the powers at be to keep the power
-T2ha4a_AuE,Sahara conflict Morocco,UgzXbOBUIQ9jX0tkyLZ4AaABAg,@kell2859,And of course Henry Kissinger was involved in this situation!! Why is that evil mf always involved with events like this,0,2026-01-06T17:30:16Z,,and of course henry kissinger was involved in this situation why is that evil mf always involved with events like this
-T2ha4a_AuE,Sahara conflict Morocco,UgwVruqPrcIsExvk7aZ4AaABAg,@YSNXS,This channel is a goldmine of information.,1,2026-01-06T01:53:14Z,,this channel is a goldmine of information
-T2ha4a_AuE,Sahara conflict Morocco,UgxMIPClYrslEwovUu94AaABAg,@Matthew-z1f1s,Good reporting,0,2026-01-04T01:34:25Z,,good reporting
-T2ha4a_AuE,Sahara conflict Morocco,UgyMzCskD5IJgGyfst54AaABAg,@Lychia00,Thank you Cogito,0,2026-01-03T19:30:03Z,,thank you cogito
-T2ha4a_AuE,Sahara conflict Morocco,UgzBu4mWIWAKSPkcfsh4AaABAg,@imtiazpabel4769,Why is this channel underrated? thumbs up for u bro.,0,2026-01-02T17:33:33Z,,why is this channel underrated thumbs up for u bro
-T2ha4a_AuE,Sahara conflict Morocco,UgxYjO12fG6vOYmSKP94AaABAg,@MiguelP-m4p,"El genocidio de la población saharaui con bombas napalm por parte de Marruecos ha quedado impune.
Me parece vergonzoso",0,2026-01-02T11:36:17Z,,el genocidio de la poblacin saharaui con bombas napalm por parte de marruecos ha quedado impune me parece vergonzoso
-T2ha4a_AuE,Sahara conflict Morocco,UgzIfNXD5AvTjPJP2y14AaABAg,@MiguelP-m4p,"Kissinger, Ford, Hassan II, Trump, Mohamed VI, Juan Carlos, traidores, sólo mirando por sus intereses",0,2026-01-02T11:34:58Z,,kissinger ford hassan ii trump mohamed vi juan carlos traidores slo mirando por sus intereses
-T2ha4a_AuE,Sahara conflict Morocco,UgxFMf5LGvBgBjMz2Kx4AaABAg,@walidcheikh9053,"Make a video about Israel, COWARD.",1,2026-01-02T09:21:01Z,,make a video about israel coward
-T2ha4a_AuE,Sahara conflict Morocco,UgxFMf5LGvBgBjMz2Kx4AaABAg.ARThRMeQSTXARTjjWde16h,@CogitoEdu,"lmao, look at my previous videos before making a fool of yourself.",1,2026-01-02T09:41:06Z,UgxFMf5LGvBgBjMz2Kx4AaABAg,lmao look at my previous videos before making a fool of yourself
-T2ha4a_AuE,Sahara conflict Morocco,Ugy3chAyrFRzss2Qtb94AaABAg,@walidcheikh9053,"Cogito, since Sahrawi people live in peace, how about you make a video about Israel occupation of Palestine?
Let's see the ""RIGGUED"" votes.",0,2026-01-02T08:56:57Z,,cogito since sahrawi people live in peace how about you make a video about israel occupation of palestine lets see the riggued votes
-T2ha4a_AuE,Sahara conflict Morocco,Ugy3chAyrFRzss2Qtb94AaABAg.ARTeg7ftONtARTjryeIjdk,@CogitoEdu,"Unlike Morocco, I do not support Israel&#39;s genocide and occupation of Palestinians. Which is why I have made several videos on the topic.",2,2026-01-02T09:42:16Z,Ugy3chAyrFRzss2Qtb94AaABAg,unlike morocco i do not support israels genocide and occupation of palestinians which is why i have made several videos on the topic
-T2ha4a_AuE,Sahara conflict Morocco,UgylGLzLHyjRbSBSx7p4AaABAg,@souljourneybydoha,"as a ""Moroccan"" who gets hell for talking about this, I can't thank you enough for this video",1,2026-01-01T12:02:50Z,,as a moroccan who gets hell for talking about this i cant thank you enough for this video
-T2ha4a_AuE,Sahara conflict Morocco,UgzQGaRZhIRF2GtK6ep4AaABAg,@chadm9715,And yet another example of Henry Kissenger being an evil POS.,6,2025-12-28T23:01:45Z,,and yet another example of henry kissenger being an evil pos
-T2ha4a_AuE,Sahara conflict Morocco,UgwZHVcIdYIiGyGRufV4AaABAg,@wyomed,Moroccans use the exact same talking points Zionists do. Free Western Sahara and Free Palestine 🇪🇭🇵🇸,9,2025-12-28T05:45:13Z,,moroccans use the exact same talking points zionists do free western sahara and free palestine
-T2ha4a_AuE,Sahara conflict Morocco,UgxjgCbjde3wJRoMAMZ4AaABAg,@wehosrmthink7510,"Gosh, what a surprise! The USA and their evil minion colony that spies on  us and murders tens of thousands of children are behind the Moroccan despotism abusing the  Sarhawi people.",2,2025-12-24T06:52:55Z,,gosh what a surprise the usa and their evil minion colony that spies on us and murders tens of thousands of children are behind the moroccan despotism abusing the sarhawi people
-T2ha4a_AuE,Sahara conflict Morocco,Ugzcs_zmw0QB3G6oFz94AaABAg,@FencePleat-i6e,"Propaganda, covering part of history you want, to make a tribe look better or worse than the other, causing the people (the real victims of corruption) to fight in real life while you are sitting in your pointing fingers to an identity instead of a government. You are no better than them my friend.",0,2025-12-23T15:05:34Z,,propaganda covering part of history you want to make a tribe look better or worse than the other causing the people the real victims of corruption to fight in real life while you are sitting in your pointing fingers to an identity instead of a government you are no better than them my friend
-T2ha4a_AuE,Sahara conflict Morocco,Ugzcs_zmw0QB3G6oFz94AaABAg.AR4ZvE2kS5qAR4qEcKuvdk,@CogitoEdu,"the entire video continually points at the Moroccan and EuroAmerican governments never once at &quot;identity&quot;. It even outlines how working class Moroccan settlers in WS have much more in common with the Sahrawis, which is one of the reasons Morocco&#39;s monarchy feared a vote early on.",7,2025-12-23T17:36:54Z,Ugzcs_zmw0QB3G6oFz94AaABAg,the entire video continually points at the moroccan and euroamerican governments never once at quotidentityquot it even outlines how working class moroccan settlers in ws have much more in common with the sahrawis which is one of the reasons moroccos monarchy feared a vote early on
-T2ha4a_AuE,Sahara conflict Morocco,UgyO222b1ez5EESSzqN4AaABAg,@NomonopolyGoogleisevil-c3k,Good work on this video,0,2025-12-23T12:46:01Z,,good work on this video
-T2ha4a_AuE,Sahara conflict Morocco,UgyrheMR2pG32_oS2G14AaABAg,@odysseytecharts8144,Ugh. Effing Kissinger. Of course he'd have a hand in this.,1,2025-12-22T12:24:48Z,,ugh effing kissinger of course hed have a hand in this
-T2ha4a_AuE,Sahara conflict Morocco,UgyvOUvOi-ivNdZgfIF4AaABAg,@morbidsearch,"One thing I love about this channel is how it humanises the people affected by geopolitics, and exposes which parties benefit from their suffering

I watched a WonderWhy about the same topic over a decade ago, but he ironically put very little focus on the ""why"".",2,2025-12-18T13:30:15Z,,one thing i love about this channel is how it humanises the people affected by geopolitics and exposes which parties benefit from their suffering i watched a wonderwhy about the same topic over a decade ago but he ironically put very little focus on the why
